2023-06-17 06:15:35 configure mysql-server:amd64 8.0.33-1debian11 <none>
2023-06-17 06:15:35 status unpacked mysql-server:amd64 8.0.33-1debian11
2023-06-17 06:15:35 status half-configured mysql-server:amd64 8.0.33-1debian11
2023-06-17 06:15:35 status installed mysql-server:amd64 8.0.33-1debian11
2023-06-17 06:15:35 trigproc man-db:amd64 2.9.4-2 <none>
2023-06-17 06:15:35 status half-configured man-db:amd64 2.9.4-2
2023-06-17 06:15:36 status installed man-db:amd64 2.9.4-2
2023-06-17 06:15:36 trigproc libc-bin:amd64 2.31-13+deb11u6 <none>
2023-06-17 06:15:36 status half-configured libc-bin:amd64 2.31-13+deb11u6
2023-06-17 06:15:36 status installed libc-bin:amd64 2.31-13+deb11u6
2023-06-17 07:06:01 startup archives unpack
2023-06-17 07:06:01 install php-common:all <none> 2:76
2023-06-17 07:06:01 status half-installed php-common:all 2:76
2023-06-17 07:06:01 status unpacked php-common:all 2:76
2023-06-17 07:06:01 install php7.4-common:amd64 <none> 7.4.33-1+deb11u4
2023-06-17 07:06:01 status half-installed php7.4-common:amd64 7.4.33-1+deb11u4
2023-06-17 07:06:01 status unpacked php7.4-common:amd64 7.4.33-1+deb11u4
2023-06-17 07:06:01 install php7.4-json:amd64 <none> 7.4.33-1+deb11u4
2023-06-17 07:06:01 status half-installed php7.4-json:amd64 7.4.33-1+deb11u4
2023-06-17 07:06:01 status unpacked php7.4-json:amd64 7.4.33-1+deb11u4
2023-06-17 07:06:01 install php7.4-opcache:amd64 <none> 7.4.33-1+deb11u4
2023-06-17 07:06:01 status half-installed php7.4-opcache:amd64 7.4.33-1+deb11u4
2023-06-17 07:06:01 status unpacked php7.4-opcache:amd64 7.4.33-1+deb11u4
2023-06-17 07:06:01 install php7.4-readline:amd64 <none> 7.4.33-1+deb11u4
2023-06-17 07:06:01 status half-installed php7.4-readline:amd64 7.4.33-1+deb11u4
2023-06-17 07:06:01 status unpacked php7.4-readline:amd64 7.4.33-1+deb11u4
2023-06-17 07:06:01 install libsodium23:amd64 <none> 1.0.18-1
2023-06-17 07:06:01 status triggers-pending libc-bin:amd64 2.31-13+deb11u6
2023-06-17 07:06:01 status half-installed libsodium23:amd64 1.0.18-1
2023-06-17 07:06:01 status unpacked libsodium23:amd64 1.0.18-1
2023-06-17 07:06:01 install php7.4-cli:amd64 <none> 7.4.33-1+deb11u4
2023-06-17 07:06:01 status half-installed php7.4-cli:amd64 7.4.33-1+deb11u4
2023-06-17 07:06:02 status triggers-pending man-db:amd64 2.9.4-2
2023-06-17 07:06:02 status unpacked php7.4-cli:amd64 7.4.33-1+deb11u4
2023-06-17 07:06:02 install libapache2-mod-php7.4:amd64 <none> 7.4.33-1+deb11u4
2023-06-17 07:06:02 status half-installed libapache2-mod-php7.4:amd64 7.4.33-1+deb11u4
2023-06-17 07:06:02 status unpacked libapache2-mod-php7.4:amd64 7.4.33-1+deb11u4
2023-06-17 07:06:02 install php7.4:all <none> 7.4.33-1+deb11u4
2023-06-17 07:06:02 status half-installed php7.4:all 7.4.33-1+deb11u4
2023-06-17 07:06:02 status unpacked php7.4:all 7.4.33-1+deb11u4
2023-06-17 07:06:02 install php:all <none> 2:7.4+76
2023-06-17 07:06:02 status half-installed php:all 2:7.4+76
2023-06-17 07:06:02 status unpacked php:all 2:7.4+76
2023-06-17 07:06:02 startup packages configure
2023-06-17 07:06:02 configure php-common:all 2:76 <none>
2023-06-17 07:06:02 status unpacked php-common:all 2:76
2023-06-17 07:06:02 status half-configured php-common:all 2:76
2023-06-17 07:06:02 status installed php-common:all 2:76
2023-06-17 07:06:02 configure libsodium23:amd64 1.0.18-1 <none>
2023-06-17 07:06:02 status unpacked libsodium23:amd64 1.0.18-1
2023-06-17 07:06:02 status half-configured libsodium23:amd64 1.0.18-1
2023-06-17 07:06:02 status installed libsodium23:amd64 1.0.18-1
2023-06-17 07:06:02 configure php7.4-common:amd64 7.4.33-1+deb11u4 <none>
2023-06-17 07:06:02 status unpacked php7.4-common:amd64 7.4.33-1+deb11u4
2023-06-17 07:06:02 status half-configured php7.4-common:amd64 7.4.33-1+deb11u4
2023-06-17 07:06:06 status installed php7.4-common:amd64 7.4.33-1+deb11u4
2023-06-17 07:06:06 configure php7.4-readline:amd64 7.4.33-1+deb11u4 <none>
2023-06-17 07:06:06 status unpacked php7.4-readline:amd64 7.4.33-1+deb11u4
2023-06-17 07:06:06 status half-configured php7.4-readline:amd64 7.4.33-1+deb11u4
2023-06-17 07:06:06 status installed php7.4-readline:amd64 7.4.33-1+deb11u4
2023-06-17 07:06:06 configure php7.4-opcache:amd64 7.4.33-1+deb11u4 <none>
2023-06-17 07:06:06 status unpacked php7.4-opcache:amd64 7.4.33-1+deb11u4
2023-06-17 07:06:06 status half-configured php7.4-opcache:amd64 7.4.33-1+deb11u4
2023-06-17 07:06:06 status installed php7.4-opcache:amd64 7.4.33-1+deb11u4
2023-06-17 07:06:06 configure php7.4-json:amd64 7.4.33-1+deb11u4 <none>
2023-06-17 07:06:06 status unpacked php7.4-json:amd64 7.4.33-1+deb11u4
2023-06-17 07:06:06 status half-configured php7.4-json:amd64 7.4.33-1+deb11u4
2023-06-17 07:06:07 status installed php7.4-json:amd64 7.4.33-1+deb11u4
2023-06-17 07:06:07 configure php7.4-cli:amd64 7.4.33-1+deb11u4 <none>
2023-06-17 07:06:07 status unpacked php7.4-cli:amd64 7.4.33-1+deb11u4
2023-06-17 07:06:07 status half-configured php7.4-cli:amd64 7.4.33-1+deb11u4
2023-06-17 07:06:07 status installed php7.4-cli:amd64 7.4.33-1+deb11u4
2023-06-17 07:06:07 status triggers-pending php7.4-cli:amd64 7.4.33-1+deb11u4
2023-06-17 07:06:07 configure libapache2-mod-php7.4:amd64 7.4.33-1+deb11u4 <none>
2023-06-17 07:06:07 status unpacked libapache2-mod-php7.4:amd64 7.4.33-1+deb11u4
2023-06-17 07:06:07 status half-configured libapache2-mod-php7.4:amd64 7.4.33-1+deb11u4
2023-06-17 07:06:18 status installed libapache2-mod-php7.4:amd64 7.4.33-1+deb11u4
2023-06-17 07:06:18 status triggers-pending libapache2-mod-php7.4:amd64 7.4.33-1+deb11u4
2023-06-17 07:06:18 configure php7.4:all 7.4.33-1+deb11u4 <none>
2023-06-17 07:06:18 status unpacked php7.4:all 7.4.33-1+deb11u4
2023-06-17 07:06:18 status half-configured php7.4:all 7.4.33-1+deb11u4
2023-06-17 07:06:18 status installed php7.4:all 7.4.33-1+deb11u4
2023-06-17 07:06:18 configure php:all 2:7.4+76 <none>
2023-06-17 07:06:18 status unpacked php:all 2:7.4+76
2023-06-17 07:06:18 status half-configured php:all 2:7.4+76
2023-06-17 07:06:18 status installed php:all 2:7.4+76
2023-06-17 07:06:18 trigproc man-db:amd64 2.9.4-2 <none>
2023-06-17 07:06:18 status half-configured man-db:amd64 2.9.4-2
2023-06-17 07:06:18 status installed man-db:amd64 2.9.4-2
2023-06-17 07:06:18 trigproc libc-bin:amd64 2.31-13+deb11u6 <none>
2023-06-17 07:06:18 status half-configured libc-bin:amd64 2.31-13+deb11u6
2023-06-17 07:06:18 status installed libc-bin:amd64 2.31-13+deb11u6
2023-06-17 07:06:18 trigproc php7.4-cli:amd64 7.4.33-1+deb11u4 <none>
2023-06-17 07:06:18 status half-configured php7.4-cli:amd64 7.4.33-1+deb11u4
2023-06-17 07:06:18 status installed php7.4-cli:amd64 7.4.33-1+deb11u4
2023-06-17 07:06:18 trigproc libapache2-mod-php7.4:amd64 7.4.33-1+deb11u4 <none>
2023-06-17 07:06:18 status half-configured libapache2-mod-php7.4:amd64 7.4.33-1+deb11u4
2023-06-17 07:06:18 status installed libapache2-mod-php7.4:amd64 7.4.33-1+deb11u4
2023-06-17 07:07:38 startup archives unpack
2023-06-17 07:07:38 install php7.4-mysql:amd64 <none> 7.4.33-1+deb11u4
2023-06-17 07:07:38 status triggers-pending libapache2-mod-php7.4:amd64 7.4.33-1+deb11u4
2023-06-17 07:07:38 status half-installed php7.4-mysql:amd64 7.4.33-1+deb11u4
2023-06-17 07:07:38 status unpacked php7.4-mysql:amd64 7.4.33-1+deb11u4
2023-06-17 07:07:38 startup packages configure
2023-06-17 07:07:38 configure php7.4-mysql:amd64 7.4.33-1+deb11u4 <none>
2023-06-17 07:07:38 status unpacked php7.4-mysql:amd64 7.4.33-1+deb11u4
2023-06-17 07:07:38 status half-configured php7.4-mysql:amd64 7.4.33-1+deb11u4
2023-06-17 07:07:39 status installed php7.4-mysql:amd64 7.4.33-1+deb11u4
2023-06-17 07:07:39 status triggers-pending php7.4-cli:amd64 7.4.33-1+deb11u4
2023-06-17 07:07:39 trigproc libapache2-mod-php7.4:amd64 7.4.33-1+deb11u4 <none>
2023-06-17 07:07:39 status half-configured libapache2-mod-php7.4:amd64 7.4.33-1+deb11u4
2023-06-17 07:07:39 status installed libapache2-mod-php7.4:amd64 7.4.33-1+deb11u4
2023-06-17 07:07:39 trigproc php7.4-cli:amd64 7.4.33-1+deb11u4 <none>
2023-06-17 07:07:39 status half-configured php7.4-cli:amd64 7.4.33-1+deb11u4
2023-06-17 07:07:39 status installed php7.4-cli:amd64 7.4.33-1+deb11u4
2023-06-17 07:14:36 startup archives unpack
2023-06-17 07:14:36 install liberror-perl:all <none> 0.17029-1
2023-06-17 07:14:36 status half-installed liberror-perl:all 0.17029-1
2023-06-17 07:14:36 status triggers-pending man-db:amd64 2.9.4-2
2023-06-17 07:14:36 status unpacked liberror-perl:all 0.17029-1
2023-06-17 07:14:36 install git-man:all <none> 1:2.30.2-1+deb11u2
2023-06-17 07:14:36 status half-installed git-man:all 1:2.30.2-1+deb11u2
2023-06-17 07:14:36 status unpacked git-man:all 1:2.30.2-1+deb11u2
2023-06-17 07:14:36 install git:amd64 <none> 1:2.30.2-1+deb11u2
2023-06-17 07:14:36 status half-installed git:amd64 1:2.30.2-1+deb11u2
2023-06-17 07:14:37 status unpacked git:amd64 1:2.30.2-1+deb11u2
2023-06-17 07:14:37 install patch:amd64 <none> 2.7.6-7
2023-06-17 07:14:37 status half-installed patch:amd64 2.7.6-7
2023-06-17 07:14:37 status unpacked patch:amd64 2.7.6-7
2023-06-17 07:14:37 startup packages configure
2023-06-17 07:14:37 configure liberror-perl:all 0.17029-1 <none>
2023-06-17 07:14:37 status unpacked liberror-perl:all 0.17029-1
2023-06-17 07:14:37 status half-configured liberror-perl:all 0.17029-1
2023-06-17 07:14:37 status installed liberror-perl:all 0.17029-1
2023-06-17 07:14:37 configure patch:amd64 2.7.6-7 <none>
2023-06-17 07:14:37 status unpacked patch:amd64 2.7.6-7
2023-06-17 07:14:37 status half-configured patch:amd64 2.7.6-7
2023-06-17 07:14:37 status installed patch:amd64 2.7.6-7
2023-06-17 07:14:37 configure git-man:all 1:2.30.2-1+deb11u2 <none>
2023-06-17 07:14:37 status unpacked git-man:all 1:2.30.2-1+deb11u2
2023-06-17 07:14:37 status half-configured git-man:all 1:2.30.2-1+deb11u2
2023-06-17 07:14:37 status installed git-man:all 1:2.30.2-1+deb11u2
2023-06-17 07:14:37 configure git:amd64 1:2.30.2-1+deb11u2 <none>
2023-06-17 07:14:37 status unpacked git:amd64 1:2.30.2-1+deb11u2
2023-06-17 07:14:37 status half-configured git:amd64 1:2.30.2-1+deb11u2
2023-06-17 07:14:37 status installed git:amd64 1:2.30.2-1+deb11u2
2023-06-17 07:14:37 trigproc man-db:amd64 2.9.4-2 <none>
2023-06-17 07:14:37 status half-configured man-db:amd64 2.9.4-2
2023-06-17 07:14:38 status installed man-db:amd64 2.9.4-2
